gender,workclass,education_num,marital_status,occupation,relationship,institute_type,asset_class_cd,portfolio_type,approved,approved_loan_amount,age,has_capital_loss,hours_per_week_log,inquiry_purpose_code_log,account_type_log
 Male, Private,9.0, Divorced, Machine-op-inspct, Not-in-family,NBF,S,I,0.0,628000.0,48.0,0,3.713572066704308,2.833213344056216,3.871201010907891
 Male, Private,9.0, Never-married, Transport-moving, Own-child,NBF,S,R,0.0,266000.0,33.0,0,3.713572066704308,1.791759469228055,1.791759469228055
 Female, State-gov,13.0, Never-married, Prof-specialty, Other-relative,PVT,S,R,0.0,1324000.0,39.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1427000.0,56.0,0,4.02535169073515,2.0794415416798357,1.791759469228055
 Female, Private,12.0, Never-married, Other-service, Unmarried,NBF,S,I,0.0,338000.0,29.0,0,3.58351893845611,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Never-married, Other-service, Unmarried,NBF,S,I,0.0,719000.0,58.0,0,3.828641396489095,2.6390573296152584,4.804021044733257
 Male, Self-emp-not-inc,11.0, Divorced, Farming-fishing, Not-in-family,NBF,S,R,0.0,1366000.0,47.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PUB,S,R,0.0,500000.0,48.0,1,3.7612001156935624,2.1972245773362196,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1399000.0,59.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, State-gov,10.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1840000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,198000.0,43.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,9.0, Widowed, Prof-specialty, Unmarried,PVT,S,R,0.0,1936000.0,57.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,12.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,I,0.0,304000.0,37.0,0,3.713572066704308,2.0794415416798357,4.875197323201151
 Female, Private,9.0, Never-married, Other-service, Unmarried,PVT,S,R,0.0,396000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,979000.0,36.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,12.0, Never-married, Adm-clerical, Own-child,NBF,S,R,0.0,1323000.0,34.0,0,3.4965075614664802,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Own-child,NBF,S,R,0.0,1268000.0,31.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, State-gov,10.0, Never-married, Exec-managerial, Own-child,NBF,S,R,0.0,799000.0,28.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,S,R,0.0,810000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Sales, Husband,PVT,S,I,0.0,585000.0,35.0,0,3.713572066704308,2.6390573296152584,4.875197323201151
 Female, Federal-gov,9.0, Never-married, Exec-managerial, Unmarried,PVT,S,R,0.0,1521000.0,38.0,1,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,9.0, Divorced, Transport-moving, Not-in-family,PVT,S,R,0.0,1726000.0,61.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Transport-moving, Own-child,NBF,S,R,0.0,1266000.0,27.0,0,3.58351893845611,1.9459101490553132,1.791759469228055
 Male, Private,9.0, Never-married, Adm-clerical, Own-child,PVT,S,R,0.0,758000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1420000.0,30.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, State-gov,10.0, Married-civ-spouse, Exec-managerial, Wife,NBF,S,I,0.0,820000.0,44.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Female, Private,10.0, Divorced, Adm-clerical, Unmarried,PVT,S,R,0.0,1701000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,13.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,780000.0,34.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,7.0, Divorced, Craft-repair, Not-in-family,PVT,S,I,0.0,483000.0,32.0,0,3.713572066704308,4.605170185988092,5.159055299214529
 Female, Private,10.0, Divorced, Adm-clerical, Unmarried,PVT,S,R,0.0,1409000.0,52.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Exec-managerial, Unmarried,NBF,S,R,0.0,551000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,10.0, Married-civ-spouse, Farming-fishing, Husband,PVT,S,R,0.0,267000.0,51.0,0,3.9318256327243257,1.0986122886681098,1.791759469228055
 Male, Private,11.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1213000.0,52.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Local-gov,10.0, Never-married, Protective-serv, Not-in-family,PVT,S,R,0.0,562000.0,30.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Female, Federal-gov,14.0, Divorced, Adm-clerical, Unmarried,PVT,?,I,0.0,1647000.0,62.0,0,3.713572066704308,2.6390573296152584,3.871201010907891
 Female, Private,9.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,1045000.0,42.0,1,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,10.0, Divorced, Exec-managerial, Not-in-family,PVT,S,R,0.0,455000.0,58.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Never-married, Adm-clerical, Not-in-family,NBF,S,R,0.0,409000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Own-child,NBF,L,I,0.0,1387000.0,32.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Female, State-gov,13.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,1569000.0,65.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Farming-fishing, Other-relative,PVT,S,R,0.0,1234000.0,28.0,0,3.9318256327243257,2.0794415416798357,1.791759469228055
 Female, Private,14.0, Divorced, Exec-managerial, Unmarried,PVT,S,R,0.0,1195000.0,47.0,0,3.828641396489095,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,1753000.0,40.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Adm-clerical, Husband,PVT,S,R,0.0,1416000.0,34.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Never-married, Adm-clerical, Not-in-family,PVT,S,R,0.0,1175000.0,46.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,7.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,729000.0,43.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Divorced, Prof-specialty, Unmarried,PVT,S,R,0.0,263000.0,57.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,9.0, Widowed, Adm-clerical, Not-in-family,NBF,S,R,0.0,398000.0,68.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,1128000.0,64.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,1642000.0,41.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,6.0, Separated, Machine-op-inspct, Unmarried,NBF,B,I,0.0,1764000.0,50.0,0,3.713572066704308,2.833213344056216,4.875197323201151
 Male, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,290000.0,46.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband,PVT,S,R,0.0,262000.0,77.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,8.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,1870000.0,27.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Divorced, Tech-support, Unmarried,NBF,S,R,0.0,789000.0,40.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,14.0, Divorced, Prof-specialty, Not-in-family,PVT,S,R,0.0,299000.0,44.0,0,3.713572066704308,2.3978952727983707,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Unmarried,PVT,S,R,0.0,133000.0,29.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,579000.0,42.0,0,4.007333185232471,2.6390573296152584,1.791759469228055
 Female, Federal-gov,10.0, Never-married, Adm-clerical, Own-child,PVT,B,I,0.0,817000.0,36.0,0,3.713572066704308,2.0794415416798357,4.875197323201151
 Male, Private,11.0, Married-civ-spouse, Other-service, Husband,PVT,S,R,0.0,148000.0,45.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Never-married, Tech-support, Not-in-family,NBF,S,I,0.0,1028000.0,42.0,0,3.9318256327243257,1.0986122886681098,4.820281565605037
 Male, Local-gov,10.0, Married-civ-spouse, Adm-clerical, Husband,NBF,S,I,0.0,1898000.0,67.0,0,3.58351893845611,4.605170185988092,5.247024072160486
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,533000.0,44.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,16.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1550000.0,53.0,1,3.828641396489095,4.605170185988092,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,I,0.0,668000.0,50.0,0,3.713572066704308,2.6390573296152584,5.220355825078324
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1564000.0,34.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,10.0, Widowed, Adm-clerical, Not-in-family,NBF,S,R,0.0,1890000.0,57.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,786000.0,57.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Exec-managerial, Husband,PVT,S,R,0.0,1148000.0,55.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Unmarried,NBF,S,I,0.0,1430000.0,37.0,0,3.713572066704308,2.6390573296152584,5.220355825078324
 Female, State-gov,10.0, Divorced, Sales, Not-in-family,PVT,S,R,0.0,1907000.0,46.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,4.0, Married-civ-spouse, Exec-managerial, Husband,PVT,S,R,0.0,1443000.0,72.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,M,0.0,1229000.0,49.0,0,3.713572066704308,2.6390573296152584,4.07753744390572
 Female, Private,13.0, Never-married, Adm-clerical, Not-in-family,PVT,?,I,0.0,1189000.0,30.0,0,3.713572066704308,1.0986122886681098,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Farming-fishing, Husband,NBF,S,I,0.0,931000.0,43.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,7.0, Married-civ-spouse, Farming-fishing, Own-child,NBF,S,R,0.0,323000.0,27.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,998000.0,41.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,I,0.0,1298000.0,39.0,0,3.713572066704308,2.0794415416798357,4.820281565605037
 Female, Federal-gov,10.0, Divorced, Exec-managerial, Unmarried,NBF,S,R,0.0,1020000.0,44.0,0,3.6635616461296463,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Separated, Exec-managerial, Unmarried,NBF,S,I,0.0,1331000.0,39.0,0,3.713572066704308,2.6390573296152584,3.871201010907891
 Male, Private,9.0, Divorced, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,1035000.0,54.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Tech-support, Not-in-family,NBF,S,I,0.0,1782000.0,39.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Local-gov,10.0, Divorced, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,218000.0,42.0,0,3.9318256327243257,2.0794415416798357,1.791759469228055
 Female, State-gov,9.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,1076000.0,56.0,0,3.8501476017100584,2.6390573296152584,1.791759469228055
 Female, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Wife,PVT,S,R,0.0,1595000.0,61.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Separated, Craft-repair, Not-in-family,NBF,S,I,0.0,1375000.0,47.0,0,3.713572066704308,4.605170185988092,5.247024072160486
 Male, Federal-gov,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,M,0.0,846000.0,43.0,0,3.713572066704308,1.3862943611198906,4.07753744390572
 Male, Private,5.0, Married-civ-spouse, Farming-fishing, Husband,NBF,S,R,0.0,1417000.0,44.0,0,4.007333185232471,2.6390573296152584,1.791759469228055
 Male, State-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,R,0.0,376000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Farming-fishing, Not-in-family,PVT,S,R,0.0,1102000.0,27.0,0,4.02535169073515,2.6390573296152584,1.791759469228055
 Male, State-gov,14.0, Never-married, Tech-support, Not-in-family,PVT,S,R,0.0,1434000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,14.0, Married-civ-spouse, Adm-clerical, Husband,NBF,S,I,0.0,1261000.0,50.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Divorced, Craft-repair, Not-in-family,NBF,S,R,0.0,232000.0,55.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,R,0.0,248000.0,34.0,0,3.970291913552122,2.4849066497880004,1.791759469228055
 Female, Private,12.0, Divorced, Machine-op-inspct, Unmarried,NBF,S,I,0.0,1489000.0,39.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,10.0, Divorced, Machine-op-inspct, Unmarried,NBF,S,R,0.0,375000.0,41.0,0,4.02535169073515,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband,NBF,S,I,0.0,229000.0,31.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Divorced, Craft-repair, Unmarried,PVT,S,R,0.0,965000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,14.0, Never-married, Tech-support, Unmarried,PVT,S,I,0.0,428000.0,36.0,0,3.828641396489095,2.6390573296152584,4.820281565605037
 Female, Federal-gov,13.0, Divorced, Exec-managerial, Not-in-family,NBF,S,R,0.0,511000.0,50.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Female, Private,10.0, Divorced, Sales, Not-in-family,PVT,S,R,0.0,1552000.0,44.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, State-gov,13.0, Never-married, Prof-specialty, Not-in-family,NBF,S,I,0.0,514000.0,43.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,13.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,1577000.0,54.0,0,3.58351893845611,4.605170185988092,1.791759469228055
 Male, Self-emp-not-inc,13.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1331000.0,41.0,0,3.828641396489095,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,?,I,0.0,1467000.0,49.0,0,3.8918202981106265,2.0794415416798357,4.820281565605037
 Male, Private,14.0, Never-married, Prof-specialty, Own-child,PVT,S,R,0.0,1400000.0,42.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Female, Private,9.0, Separated, Other-service, Unmarried,NBF,S,R,0.0,335000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,I,0.0,1147000.0,51.0,0,3.8918202981106265,2.6390573296152584,5.247024072160486
 Female, Private,10.0, Married-civ-spouse, Adm-clerical, Wife,NBF,S,R,0.0,1262000.0,40.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Not-in-family,PVT,S,R,0.0,197000.0,62.0,0,3.6635616461296463,2.0794415416798357,1.791759469228055
 Male, Private,10.0, Never-married, Prof-specialty, Own-child,SRC,S,R,0.0,1895000.0,29.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,1142000.0,39.0,0,3.6109179126442243,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Other-service, Not-in-family,PVT,S,R,0.0,300000.0,54.0,0,3.4965075614664802,2.6390573296152584,1.791759469228055
 Male, Private,7.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1444000.0,53.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1651000.0,50.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,10.0, Never-married, Protective-serv, Unmarried,PVT,S,R,0.0,781000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Adm-clerical, Own-child,NBF,S,I,0.0,1472000.0,36.0,0,3.828641396489095,2.6390573296152584,5.247024072160486
 Female, Private,10.0, Married-civ-spouse, Sales, Wife,PUB,S,I,0.0,844000.0,56.0,0,3.6888794541139363,1.0986122886681098,5.159055299214529
 Male, Private,13.0, Never-married, Sales, Not-in-family,PVT,S,R,0.0,606000.0,41.0,0,3.9318256327243257,2.0794415416798357,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Other-service, Husband,PVT,S,R,0.0,828000.0,59.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, State-gov,9.0, Never-married, Craft-repair, Unmarried,PVT,S,R,0.0,888000.0,32.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Sales, Not-in-family,NBF,S,I,0.0,367000.0,41.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Male, Private,13.0, Married-civ-spouse, Adm-clerical, Husband,PVT,S,R,0.0,1705000.0,45.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,10.0, Never-married, Craft-repair, Not-in-family,PVT,S,I,0.0,1208000.0,34.0,0,3.713572066704308,1.0986122886681098,3.871201010907891
 Male, Private,12.0, Married-civ-spouse, Other-service, Husband,PVT,S,R,0.0,1379000.0,46.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,8.0, Never-married, Craft-repair, Not-in-family,PVT,S,R,0.0,780000.0,30.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Protective-serv, Husband,NBF,S,R,0.0,1666000.0,43.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1168000.0,31.0,0,3.8918202981106265,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Other-service, Unmarried,NBF,S,I,0.0,1091000.0,28.0,0,3.713572066704308,4.605170185988092,5.247024072160486
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,NBF,S,R,0.0,952000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,1479000.0,33.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,S,R,0.0,135000.0,34.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Unmarried,PVT,S,R,0.0,206000.0,35.0,0,4.02535169073515,4.605170185988092,1.791759469228055
 Female, Private,5.0, Divorced, Exec-managerial, Unmarried,NBF,S,R,0.0,523000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,913000.0,36.0,0,3.713572066704308,1.0986122886681098,5.2574953720277815
 Male, Private,9.0, Never-married, Sales, Own-child,PVT,S,R,0.0,1699000.0,26.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Private,9.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,1316000.0,28.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Own-child,NBF,S,R,0.0,672000.0,35.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Not-in-family,PVT,S,R,0.0,1258000.0,27.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,1971000.0,39.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,11.0, Divorced, Prof-specialty, Unmarried,NBF,S,R,0.0,1360000.0,47.0,0,3.784189633918261,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Machine-op-inspct, Own-child,NBF,S,R,0.0,1107000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Tech-support, Own-child,NBF,S,R,0.0,1893000.0,28.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1494000.0,44.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1611000.0,37.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband,NBF,S,I,0.0,259000.0,65.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Male, Private,9.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,1204000.0,42.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Local-gov,10.0, Widowed, Prof-specialty, Unmarried,PVT,S,R,0.0,1431000.0,56.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Own-child,NBF,S,R,0.0,1577000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,1014000.0,61.0,0,3.8501476017100584,2.6390573296152584,1.791759469228055
 Female, Local-gov,14.0, Widowed, Prof-specialty, Unmarried,PVT,S,R,0.0,895000.0,59.0,1,3.58351893845611,2.0794415416798357,1.791759469228055
 Male, Self-emp-not-inc,11.0, Separated, Craft-repair, Not-in-family,NBF,S,R,0.0,644000.0,59.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,217000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Exec-managerial, Unmarried,BRO,S,R,0.0,1993000.0,43.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,152000.0,40.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Married-civ-spouse, Other-service, Wife,NBF,S,R,0.0,453000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,745000.0,53.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Married-civ-spouse, Sales, Wife,NBF,S,I,0.0,725000.0,33.0,0,3.9318256327243257,2.6390573296152584,5.247024072160486
 Male, Private,13.0, Never-married, Exec-managerial, Not-in-family,PVT,S,R,0.0,1016000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1485000.0,37.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,10.0, Divorced, Craft-repair, Not-in-family,NBF,S,R,0.0,1804000.0,37.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1289000.0,65.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,9.0, Separated, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,965000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,PUB,S,I,0.0,530000.0,62.0,0,3.9318256327243257,1.0986122886681098,4.804021044733257
 Male, Private,8.0, Never-married, Other-service, Unmarried,PVT,S,R,0.0,131000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Adm-clerical, Unmarried,NBF,S,I,0.0,921000.0,59.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,I,0.0,1549000.0,30.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,4.0, Married-civ-spouse, Farming-fishing, Husband,PVT,S,R,0.0,110000.0,64.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1159000.0,67.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Own-child,PVT,S,I,0.0,595000.0,29.0,0,3.713572066704308,2.0794415416798357,5.187385805840755
 Female, Local-gov,9.0, Married-civ-spouse, Exec-managerial, Wife,NBF,D,I,0.0,528000.0,69.0,0,3.4965075614664802,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1619000.0,40.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Sales, Own-child,NBF,S,R,0.0,1650000.0,26.0,0,3.58351893845611,1.0986122886681098,1.791759469228055
